"FSC-A:FSC-A","SSC-A:SSC-A","CD45RA:CD45RA","CD154:CD154","CD25:CD25","TCRab:TCRab","CXCR3:CXCR3","HLA-DR:HLA-DR","CD137:CD137","CCR6:CCR6","AQUA-CD14-CD19:AQUA-CD14-CD19","CD4:CD4","CD38:CD38","CD3:CD3","CD69:CD69","CD8:CD8","CD127:CD127","FOXP3:FOXP3","GATA3:GATA3","GZMB:GZMB","IFNG:IFNG","IL13:IL13","IL17A:IL17A","IL2:IL2","IL21:IL21","IL4:IL4","IL5:IL5","PERF:PERF","RORC:RORC","RUNX1:RUNX1","RUNX3:RUNX3","TBET:TBET","TGFB:TGFB","TNF:TNF","if_cloned:if_cloned","cell_index:cell_index"
85816,41898,1409,4828,3234,5233,1241,1249,1630,1700,1487,11045,1918,8390,3895,1334,2448,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1281,1720,1504,1179,3676
81683,69987,1500,16130,2497,2492,1550,2888,782,1512,1559,11801,1452,4674,5642,1397,1773,1179,1179,1475,1284,1179,1179,1179,1179,1179,1179,1179,1533,1179,1179,1565,1607,1465,1180,3677
86198,44557,4225,2910,1638,14449,1289,1355,603,1333,1312,13425,1866,16367,4230,1377,3418,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1832,1179,1179,1180,1754,1179,3678
97699,58947,1453,3456,2258,12898,1681,1123,1249,1442,1549,16230,1969,18235,3353,1311,2540,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1862,1189,1179,1179,3679
89584,54279,1284,1317,10052,10986,1284,3163,3241,1481,1360,12030,1215,12582,3651,1284,1075,2827,2690,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2129,1179,1256,1179,1180,1179,3680
103901,90603,1496,3159,2616,7938,1573,1200,1084,5911,1461,18523,1337,11686,3894,1355,3061,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1660,1179,1179,1859,1180,1179,3681
85391,61631,1659,6313,1693,3502,2371,2612,1224,2294,1513,9302,1317,7448,6610,1333,2637,1179,1179,1179,1367,1179,1179,1330,1179,1179,1179,1179,1827,1179,1179,1179,1213,1845,1179,3682
96784,64954,2765,2560,2743,11539,2401,1520,2752,2428,1508,15003,1466,15191,10927,1381,2927,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1374,1797,1179,1179,3683
73472,50046,1369,14775,1869,3086,2050,1850,1470,2165,1441,7859,1478,5667,18704,1405,4272,1179,1179,1179,1504,1179,1179,1519,1179,1179,1179,1179,1994,1179,1179,1906,1179,2001,1180,3684
96135,60220,1543,10075,1211,7238,1662,2163,1102,2217,1456,12933,1399,12051,3338,1354,2471,1179,1179,1179,1316,1179,1179,1320,1179,1179,1179,1604,1179,1179,1179,1179,1597,1633,1179,3685
91224,69691,1556,10001,1188,7385,1360,2749,1341,2652,1504,11804,1420,9442,7496,1376,1745,1179,1179,1604,1344,1702,1179,1179,1179,1179,1179,1628,1656,1179,1179,1179,1179,1697,1180,3686
88048,55581,1742,10299,2831,3005,1658,2115,2080,1617,1451,10082,1493,5747,15134,1473,2592,1179,1179,1179,1307,1179,1179,1288,1179,1179,1179,1179,1562,1179,1179,1565,1504,1540,1180,3687
74940,55888,1599,11416,1431,4722,2433,2755,1033,1483,1473,9160,1825,6010,10610,1384,2652,1179,1609,1179,1289,1179,1179,1179,1179,1179,1179,1179,1565,1197,1884,1179,1630,1618,1180,3688
98130,42831,1966,4934,1673,5406,4652,2460,1984,1974,1663,8978,2287,7681,6121,1297,4560,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1653,1179,1179,1228,1572,1549,1179,3689
76755,56849,1554,17193,1164,5041,2231,2254,941,1940,1470,9656,1550,8206,10330,1441,2281,1179,1179,1179,1388,1179,1179,1179,1179,1179,1179,1179,2013,1179,1179,1871,1179,1946,1180,3690
87542,56330,1668,14282,1129,4749,1593,3118,1158,2256,1717,7981,1595,6116,9928,1339,3794,1179,1179,1179,1326,1179,1179,1179,1179,1179,1179,1627,1179,1179,1179,1179,1179,1668,1179,3691
89706,64029,1817,19092,2959,6013,1846,1445,1959,2438,1533,9876,1521,7822,21637,1468,2631,1179,1179,1179,1550,1179,1179,1528,1179,1179,1179,1179,2430,1179,1179,1179,1179,2281,1179,3692
102781,76245,1609,2918,2864,3125,1537,13831,1621,1637,1698,11593,1607,4433,7220,1346,2758,1179,1200,1525,1179,1620,1179,1179,1179,1568,1179,1179,1179,1179,1179,1179,1201,1665,1179,3693
87321,56947,1659,14301,3059,5547,1745,6284,1273,1913,1711,10076,1654,8475,17684,1450,3018,1179,1179,1616,1335,1179,1179,1308,1179,1179,1179,1179,1766,1414,1179,1179,1183,1698,1180,3694
87256,63705,2257,5477,1458,5368,2159,2011,1437,1759,1509,9283,1518,6484,8858,1293,4383,1179,1179,1179,1290,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1462,1538,1390,1180,3695
93804,66589,1370,24362,2594,6770,1999,3042,1453,1964,1525,9736,1253,10250,7789,1361,1415,1179,1179,1179,1179,1179,1179,1420,1179,1179,1179,1179,1179,1750,1179,1179,1856,1635,1179,3696
75975,39093,2875,3370,1625,10681,1143,1017,1074,1304,1188,11382,1622,12607,3581,1223,1925,1179,1179,1179,1179,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,2015,1179,1179,3697
94065,73194,1491,24156,2313,3189,1637,4286,1536,2360,1534,7625,1444,5627,8914,1416,1712,1179,1179,1734,1401,1179,1179,1415,1179,1179,1179,1179,2007,1179,1179,1179,1179,1854,1180,3698
85147,49404,3482,6362,1338,5553,2057,2338,1074,2125,1545,8751,1472,8316,4121,1376,2555,1179,1179,1179,1321,1179,1179,1179,1179,1179,1179,1233,1696,1778,1180,1179,1732,1705,1179,3699
97531,70095,2558,17752,2298,5190,2313,3415,1016,2251,1650,9765,2180,7353,11332,1364,3266,1179,1179,1179,1425,1179,1179,1346,1179,1179,1179,1179,1988,1179,1179,1179,1179,1746,1179,3700
86331,66343,1486,16829,1345,4304,1720,2972,1179,1922,1635,6186,2176,6550,14139,1409,2251,1179,1179,1179,1361,1179,1179,1312,1179,1179,1179,1179,1756,1179,1179,1179,1655,1680,1180,3701
83716,72757,1356,6833,1253,4166,1934,10994,1006,1488,1402,6264,4864,6123,3341,1343,1632,1179,1179,1879,1477,1179,1179,1179,1179,1179,1179,1902,1179,1179,1179,1179,1180,1179,1179,3702
94877,53514,1367,3348,2788,9661,2347,1745,1202,1609,1552,12750,1875,12541,11940,1322,3975,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1987,1726,1179,1179,1179,3703
89357,69670,1662,13015,2497,2950,2031,3227,2250,2801,1787,9872,1745,4932,14915,1474,2669,1179,1179,1718,1455,1179,1179,1185,1179,1179,1179,2090,2165,1179,1179,1179,1179,2211,1180,3704
77217,54398,1263,4472,1557,5229,1198,2293,1062,1402,1327,7915,1387,6283,3702,1328,1265,1179,1789,1742,1179,1179,1179,1180,1179,1179,1179,1179,1182,1570,1772,1179,1258,1180,1179,3705
79857,80188,1765,17144,1210,5365,2092,3357,1179,2882,1705,8490,1763,7328,5804,1345,2341,1179,1179,1891,1358,1179,1179,1320,1179,1179,1179,1910,1952,1179,1180,1179,1179,1864,1180,3706
95667,68480,2518,3490,2203,9556,1383,1671,823,1480,1441,16307,1550,12697,3672,1426,2065,1179,1337,1179,1180,1323,1179,1179,1179,1179,1179,1450,1179,1179,1613,1179,1486,1480,1179,3707
90707,64091,1610,17119,1560,2687,1778,3188,1672,2550,1641,5648,1687,3233,14440,1398,3227,1179,1179,1179,1442,1932,1179,1446,1179,1179,1179,1179,1939,1179,1179,1180,1179,1933,1180,3708
90140,52017,1520,2815,1997,9903,1259,1454,1889,1651,1310,10702,1682,14342,3266,1342,1713,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,1179,1931,1708,1179,3709
77155,60273,1589,6487,1251,5149,1792,1536,1292,1665,1517,8842,1658,7308,3857,1287,1551,1179,1179,1179,1331,1179,1179,1314,1179,1179,1179,1179,1179,1179,2041,1179,1179,1708,1180,3710
83001,39202,1348,3294,5055,4595,1209,880,1402,2723,1231,6658,1407,7156,3872,1369,2632,1179,1179,1485,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1222,1179,1179,3711
93829,71409,4007,15360,2657,4447,2435,3392,1449,1486,1662,12160,1489,7690,6236,1365,2163,1179,1179,1179,1251,1500,1179,1255,1179,1500,1179,1411,1279,1179,1179,1499,1179,1431,1180,3712
103204,48116,1346,3343,2559,8528,1415,1344,1634,3465,1476,14248,1645,14011,13288,1505,2250,1649,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1463,1179,3713
85227,40216,4961,8053,2246,6121,1308,1401,1698,1523,1422,7447,2147,6697,20065,1397,2360,1179,1179,1179,1179,1179,1179,1332,1179,1179,1179,1180,1179,1490,1179,1184,1808,1765,1179,3714
92411,61635,1859,16210,2172,2950,2309,2361,1256,2492,1559,5449,1641,4375,10278,1445,3513,1179,1179,1761,1339,1803,1179,1180,1179,1179,1179,1179,1936,1179,1179,1179,1179,1867,1180,3715
80758,52321,1363,4590,3128,7217,1601,1633,1815,1568,1467,11344,1682,11718,14891,1394,2342,1179,1179,1179,1179,1179,1179,1747,1179,1179,1179,1179,1182,1179,1179,1205,1179,2177,1179,3716
89142,70223,2266,21834,1995,5974,2093,1928,1397,2275,1623,7559,1912,7013,8789,1300,2720,1179,1179,1179,1180,1179,1179,1198,1179,1179,1179,1179,1525,1179,1825,1575,1179,1548,1180,3717
88794,69458,1504,18229,1880,2442,2216,3123,1311,3417,1633,9083,1491,6395,6249,1282,2529,1179,1179,1179,1358,1179,1179,1254,1179,1179,1179,1698,1861,1183,1179,1179,1182,1775,1179,3718
96257,57711,1518,2787,2063,8403,1573,3468,724,4403,1695,16303,1536,15679,12083,1353,2965,1179,1179,1180,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,1179,1179,1619,1491,1179,3719
87313,58910,2711,15507,1481,3697,3075,1902,1159,2505,1378,6371,1392,4943,8608,1331,2271,1179,1179,1746,1428,1179,1179,1179,1179,1179,1179,1179,1710,1865,1179,1179,1789,1179,1180,3720
80485,54006,2049,7063,2028,2455,2906,2247,1796,2798,1508,7410,1555,4836,8456,1382,2965,1179,1179,1332,1310,1179,1179,1179,1179,1179,1179,1674,1731,1377,1179,1253,1179,1706,1179,3721
84836,55438,1263,21183,1878,3402,1413,2516,1255,1487,1334,7388,1363,5301,15022,1436,2496,1179,1179,1179,1498,1179,1179,1277,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,3722
99916,46629,1409,4348,2118,3609,2046,2468,1513,2815,1565,10933,1671,4553,5404,1348,2845,1179,1179,1408,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1620,1179,1444,1548,1179,3723
73787,43566,1287,1389,8485,6050,1504,2402,2753,1999,1428,8313,1581,8861,3731,1282,1287,1677,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1810,1179,1179,1653,1179,1179,1179,3724
86949,44403,1675,7434,2619,4259,2065,2815,1194,1995,1595,7806,1831,5202,12022,1386,2971,1179,1179,1521,1332,1179,1179,1309,1179,1179,1179,1179,1179,1179,1179,1179,1179,1513,1180,3725
87832,47765,1815,5675,1401,5965,2245,3164,1541,2347,1675,9018,1551,7032,8127,1345,2591,1934,1179,1797,1340,1179,1179,1179,1179,1179,1179,1179,1823,1179,1179,1815,1179,1795,1179,3726
83041,60182,1483,2962,1201,8125,1379,1613,1441,1270,1500,13446,1558,11593,6867,1325,3358,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1242,1179,1179,3727
81966,42894,1503,5313,1975,7257,1376,2169,2227,3635,1499,8307,1566,11338,7866,1393,2299,1179,1179,1179,1179,1179,1179,1180,1179,1179,1179,1179,1180,1179,1179,1179,1179,2757,1179,3728
94974,64911,1535,13310,1724,3412,1956,3599,1402,1726,1579,10790,1790,5483,9195,1316,1914,1179,1179,1179,1321,1692,1179,1297,1179,1179,1179,1179,1808,1179,1231,1179,1179,1728,1179,3729
79208,43977,1448,4849,1000,1875,1206,1599,1249,1812,1336,6935,1604,4723,7708,1304,2479,1179,1179,1179,1414,1179,1179,1381,1179,1179,1179,1179,2049,1179,1179,1179,1179,1765,1179,3730
94429,59576,1653,24514,1861,9148,2133,4044,1363,2294,1818,9809,1539,12476,9201,1404,1682,1179,1179,1179,1179,1179,1179,1314,1179,1179,1179,1180,1179,1179,1179,1633,1698,1538,1180,3731
87160,49485,1369,14121,3044,4511,1958,3381,1225,1759,1473,7307,1433,5984,16781,1432,2897,1179,1179,1179,1393,1179,1179,1458,1179,1179,1179,1179,1976,1179,1179,1806,1307,1819,1179,3732
91497,55164,1691,9967,1064,3888,1985,2344,1149,1838,1419,4282,1215,4981,16391,1439,2029,1179,1179,1736,1365,1179,1179,1343,1179,1179,1179,1813,1908,1179,1179,1179,1179,1775,1179,3733
84624,99469,1575,27980,2320,4737,1866,8199,1136,2018,1859,9718,1427,9233,25293,1444,3842,1179,1179,1179,1408,1179,1179,1305,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,3734
82306,55903,1506,10115,1764,2597,1733,3301,1061,1564,1414,5157,1388,3957,6919,1353,2476,1179,1179,1541,1260,1556,1179,1287,1179,1631,1179,1543,1179,1179,1179,1179,1179,1562,1179,3735
76898,47047,1323,3869,2006,2175,1431,2152,1920,2370,1506,5078,1291,4144,10252,1314,1540,1786,1179,1179,1322,1558,1179,1308,1179,1538,1179,1179,1628,1179,1179,1179,1179,1571,1180,3736
99294,74488,1891,10178,2300,5478,1831,3957,2233,2302,1716,7973,2047,7735,4923,1422,3413,1179,1179,1179,1304,1179,1179,1274,1179,1179,1179,1179,1179,1179,1820,1196,1288,1548,1180,3737
88743,66982,1328,2814,3201,8138,1318,1576,1099,3851,1468,14760,1361,13067,9138,1424,4456,1179,1762,1179,1179,1179,1179,1179,1179,1179,1179,1179,2003,1179,1179,1179,1974,1862,1179,3738
84691,59499,1454,23591,2876,5120,2304,3778,1334,1992,1376,8044,1675,7536,23394,1474,2370,1179,1179,1580,1282,1179,1179,1281,1179,1179,1179,1179,1235,1736,1179,1690,1179,1586,1180,3739
90940,63944,1444,12438,1566,4233,2262,2559,1094,2394,1452,8524,1267,5929,8375,1430,2830,1179,1179,1179,1550,1179,1179,1543,1179,1179,1179,1179,2362,1179,1179,1179,1179,2152,1179,3740
92249,56590,3178,3246,3024,9093,1668,1188,1812,1737,1488,12372,4940,10351,4526,1328,2238,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1206,1180,1721,1179,3741
101269,57839,1456,14982,2920,4340,1895,2924,1779,2366,1802,10580,1615,6507,9297,1419,3115,1987,1179,1689,1339,1179,1179,1342,1179,1179,1179,1179,1179,1179,1179,1179,1179,1721,1180,3742
72005,52165,2856,6603,1377,5285,1335,1422,1232,1481,1482,8716,2664,7388,4636,1359,1705,1179,1179,1179,1179,1179,1179,1179,1459,1179,1179,1179,1179,1179,1179,1180,1182,1528,1179,3743
88181,64247,1385,15962,1900,3834,2394,2381,1469,2275,1601,6078,1516,7785,23027,1401,3517,1179,1179,1179,1452,1179,1179,1537,1179,1179,1179,1179,1179,1179,1179,1869,1179,1878,1179,3744
82251,38237,1290,1184,4674,5501,1276,1891,2924,1558,1326,9364,1282,7008,3347,1250,1701,1994,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1180,1179,1179,1179,1180,1179,3745
86772,47956,1432,17705,2651,7532,2916,2770,1584,2387,1490,11061,1817,13078,7826,1431,4055,1179,1179,1179,1267,1179,1179,1273,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,3746
78878,47605,1618,7677,2993,4059,1829,2600,807,1856,1500,6258,2563,7493,11521,1399,3039,1179,1179,1179,1373,1179,1179,1308,1179,1179,1179,1179,1179,1179,1179,1206,1179,1595,1179,3747
82618,52199,1724,16851,1411,3517,1913,1929,1425,2723,1580,8687,1339,4568,7970,1394,3287,1179,1263,1179,1394,1179,1179,1179,1179,1179,1179,1179,1812,1179,1179,1775,1181,1731,1179,3748
91116,50076,2256,7366,1403,3522,1692,1014,1180,1394,1501,6304,2131,4619,7504,1331,3314,1179,1832,1179,1179,1179,1179,1381,1179,1179,1179,1179,1179,1179,1179,1179,1898,1846,1179,3749
85897,62646,1924,5002,1068,5720,2481,2821,1602,2322,1534,8410,1393,7533,6493,1359,2405,1179,1179,1787,1417,1179,1179,1179,1179,1179,1179,1179,1900,1373,1179,1179,1180,1772,1180,3750
81460,64058,3056,9964,2331,5455,1533,2341,1511,1692,1417,8860,1266,7402,7254,1356,2339,1179,1179,1697,1367,1179,1179,1299,1179,1179,1179,1179,1762,1179,1179,1179,1179,1651,1180,3751
97898,67939,1724,3079,1531,4224,2331,2567,1073,2176,1507,13548,1695,6686,5461,1377,2540,1179,1179,1179,1203,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1183,2022,1179,3752
92549,57094,1442,19560,3000,4128,1852,2171,1380,1792,1416,9560,1253,6277,6969,1466,2310,1179,1179,1180,1179,1179,1179,1405,1179,1179,1179,1179,1972,1179,1179,1180,1179,1789,1179,3753
91348,51746,10627,9346,2113,7664,1092,1151,1371,1370,1326,11655,2127,8858,7431,1388,4837,1179,1438,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1639,1744,1525,1179,3754
88000,68663,1531,15860,3278,2766,1651,3131,1370,2060,1602,9446,1549,4758,5929,1403,3369,1179,1179,1179,1319,1179,1179,1303,1179,1179,1179,1179,1179,1179,1179,1623,1462,1555,1180,3755
91971,53407,1491,7487,2158,6322,1710,2081,1587,2498,1662,7959,1570,8266,9649,1368,2599,1179,1179,1833,1461,1179,1179,1463,1179,1179,1179,1179,1927,1179,1179,1729,1180,1911,1179,3756
90745,48858,1808,20062,2194,3387,2098,2011,1655,2220,1553,5080,1514,4644,22402,1395,4354,1179,1179,1179,1378,1179,1179,1366,1179,1179,1179,1179,1943,1180,1179,1763,1179,1800,1180,3757
100940,68853,1337,2801,2408,10883,1238,1603,1699,3137,1320,16918,942,14407,8152,1327,2489,1179,1522,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1651,1179,1481,1179,3758
93886,48997,1316,3436,1578,7234,1161,2095,805,3752,1289,11970,1258,10920,11474,1363,1803,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1632,1179,3759
77840,68343,1590,14211,1589,3625,1570,5177,1620,2397,1508,7217,1598,6351,7299,1408,2515,1179,1179,1179,1342,1179,1179,1282,1179,1179,1179,1492,1179,1785,1179,1179,1179,1525,1180,3760
82806,47647,1718,2803,1751,9047,1294,1251,1347,1478,1396,8801,1858,10031,4181,1229,1231,1179,1179,1179,1187,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,1197,1179,1186,1179,3761
76468,58286,1826,6131,1800,5934,1843,2050,1028,1834,1372,8155,2428,7911,4931,1339,4373,1179,1179,1179,1374,1179,1179,1179,1179,1179,1179,1179,1179,1668,1179,1179,1179,1519,1179,3762
95557,50330,3118,2326,3116,10974,4989,1994,2984,1844,1515,11625,1764,14017,13493,1380,3449,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2061,1179,1185,2288,1179,1179,3763
91870,39768,1377,3096,4198,7266,1466,3158,1924,2908,1516,9072,1342,10588,6018,1304,2144,1947,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1722,1179,3764
94318,53801,1731,6675,1651,5417,2996,1982,1319,1371,1429,8339,1517,6477,8357,1371,3902,1179,1179,1179,1314,1179,1179,1266,1179,1179,1179,1179,1179,1179,1181,1661,1179,1453,1179,3765
83897,95763,1628,16685,2323,8082,1727,3646,1739,2729,1630,10148,1628,11419,10792,1489,2609,1179,1179,1474,1310,1179,1179,1274,1179,1179,1179,1179,1181,1179,1788,1215,1179,1555,1180,3766
96004,77047,1333,3058,2885,4702,1364,1237,1168,4880,1527,12784,1379,5895,9157,1386,3751,1179,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,2024,1179,2009,1180,1179,1769,1179,3767
84239,69064,4545,11342,1939,6060,1504,2259,1324,1483,1444,10251,1470,7589,6858,1371,1979,1179,1179,1179,1373,1179,1179,1282,1179,1179,1179,1179,1729,1179,1813,1179,1179,1578,1180,3768
90105,71376,1436,16459,1291,3853,1485,3037,1358,2872,1557,6091,1405,6276,8105,1421,1957,1179,1179,1611,1455,1179,1179,1328,1179,1179,1179,1750,1977,1180,1179,1179,1179,1651,1180,3769
88447,67712,1446,15642,3766,3499,1506,2345,1276,2503,1565,9766,1519,6305,16945,1412,2348,1179,1179,1179,1333,1179,1179,1277,1179,1179,1179,1179,1179,1180,1179,1769,1179,1565,1180,3770
85772,49415,1657,7565,1715,2191,2593,1907,1811,2075,1335,7193,1242,5997,18394,1385,2600,1180,1179,1179,1398,1179,1179,1179,1179,1179,1179,1179,1687,1763,1179,1179,1756,1179,1179,3771
76762,49113,1654,3207,2864,8586,2437,1421,1276,1520,1371,11065,1732,11006,9586,1342,1464,1179,1179,1179,1407,1179,1179,1179,1179,1179,1179,1179,1205,1199,1180,1179,1179,1566,1179,3772
86831,45787,1742,9941,1491,4251,2368,2338,1308,1856,1639,4213,1616,4649,8768,1352,2445,1179,1179,1179,1385,1179,1179,1338,1179,1179,1179,1179,1179,1209,1180,1179,1179,1545,1179,3773
97520,52923,1399,6450,1312,4009,1998,5214,1596,2832,1434,9410,1522,5291,8644,1399,2094,1179,1179,1179,1281,1179,1179,1249,1179,1179,1179,1419,1288,1179,1777,1179,1189,1468,1179,3774
84840,53271,3253,3219,1121,13533,1294,1870,921,1936,1538,11246,1600,14712,3244,1308,2984,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,4651,1180,1179,2542,1179,1180,1179,3775
88080,91582,1618,26458,757,3440,1736,3410,1513,2810,1587,9274,1424,7082,7164,1332,2386,1180,1179,1179,1374,1179,1179,1299,1179,1179,1179,1179,1816,1220,1179,1690,1179,1564,1179,3776
87465,44050,1345,3468,1269,5963,2103,2118,2141,1575,1513,10257,1870,7268,6063,1308,3126,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1703,1179,1767,1628,1180,1500,1179,3777
83514,42258,1410,11140,2797,3348,1622,1641,1229,1543,1395,7553,1985,4588,12238,1415,3141,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1191,1839,1180,1626,1179,3778
85533,52793,1307,4727,1683,13336,1983,1655,1084,1846,1427,13073,1659,15746,3855,1396,3026,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1483,1908,1179,1180,1179,1267,1733,1180,3779
95907,39348,11541,2999,3244,3644,1071,1243,2466,1306,1296,5227,1817,4252,5343,1334,2171,1179,1626,1179,1179,1179,1179,1179,1179,1179,1179,1179,2111,1473,1835,2051,1179,1179,1179,3780
92072,50069,1433,3351,1463,9181,1591,1719,2008,1599,1543,13598,1707,11496,17815,1411,3086,1179,1179,1179,1179,1179,1179,1281,1179,1179,1179,1179,1179,1179,1179,1576,1179,1505,1179,3781
96828,82818,2126,22657,1730,5332,1794,2075,748,2703,1621,8728,1449,8001,6819,1381,2793,1179,1179,1244,1328,1179,1179,1282,1179,1179,1179,1179,1825,1825,1180,1179,1192,1646,1180,3782
89894,63275,1832,20983,1600,8143,2090,5062,1449,2547,1529,9034,1576,9648,10851,1410,2835,1179,1179,1410,1309,1179,1179,1283,1179,1179,1179,1179,1483,1180,1179,1179,1241,1510,1180,3783
87678,62266,3715,9330,1750,3783,1627,2328,1205,1669,1387,5619,1246,7185,9004,1364,1693,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1353,1491,1179,1726,1179,1654,1486,1180,3784
91421,56886,1604,4615,2413,8129,1151,1094,1378,2127,1358,11951,1444,13732,7932,1387,2175,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1836,1750,1179,1179,1475,1585,1179,3785
