"FSC-A:FSC-A","SSC-A:SSC-A","CD45RA:CD45RA","CD154:CD154","CD25:CD25","TCRab:TCRab","CXCR3:CXCR3","HLA-DR:HLA-DR","CD137:CD137","CCR6:CCR6","AQUA-CD14-CD19:AQUA-CD14-CD19","CD4:CD4","CD38:CD38","CD3:CD3","CD69:CD69","CD8:CD8","CD127:CD127","FOXP3:FOXP3","GATA3:GATA3","GZMB:GZMB","IFNG:IFNG","IL13:IL13","IL17A:IL17A","IL2:IL2","IL21:IL21","IL4:IL4","IL5:IL5","PERF:PERF","RORC:RORC","RUNX1:RUNX1","RUNX3:RUNX3","TBET:TBET","TGFB:TGFB","TNF:TNF","if_cloned:if_cloned","cell_index:cell_index"
71163,34942,8485,4923,1390,8789,1501,998,1204,1480,1291,7504,1620,6847,4379,1304,2021,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,1179,2691,1179,2082
99151,72262,1571,3631,2977,9258,1578,1864,694,3906,1494,17042,1726,9107,4714,1354,4156,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2377,1179,1180,1179,1179,2083
108136,61125,1613,4842,4167,3842,1556,1550,1555,3623,1641,12740,1821,5168,5268,1403,4430,1179,1380,1179,1179,1179,1179,1179,1179,1179,1179,1179,2044,1728,2145,1179,1240,2197,1179,2084
99218,69910,1501,3955,3533,10557,2773,1751,2342,1937,1563,13234,1523,10473,15489,1521,6807,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1181,1180,1179,1179,1180,2574,1179,2085
77463,41912,2236,4305,1689,5528,1195,1452,1185,1232,1291,10385,1289,5493,12951,1391,1641,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,1179,1179,2086
100404,82256,1630,9010,5982,10502,1442,1779,1152,4383,1789,19112,1957,9195,18649,1524,5174,1180,2368,1179,1179,1179,1179,1584,1179,1179,1179,1180,1179,1652,2057,1179,1179,2372,1179,2087
81655,52150,1469,4035,7292,6214,1316,1546,1501,3064,1400,10468,1395,6533,3777,1366,559,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2001,1179,1179,1179,1179,2251,1179,2088
76635,67434,4576,1288,1765,6065,1789,3896,3105,1777,1544,1951,1450,5100,3359,5893,2576,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2169,1179,1179,2089
84500,44218,2840,6179,1878,16669,1874,1383,1198,1593,1379,10475,1524,12973,6019,1387,2843,1180,1706,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2353,1815,1179,1179,1180,2090
90214,46390,1585,4174,3145,5404,2507,1215,967,1378,1261,11394,1539,6027,14175,1423,1318,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,2844,1179,2091
87552,48435,1573,5401,1127,4102,1256,651,1103,1324,1366,10692,1210,5404,3038,1270,4368,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,1180,1179,2092
89905,48398,3295,6446,2865,9136,1307,1101,1519,1504,1445,12099,1551,7807,10174,1382,2702,1180,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1181,1181,2372,1179,1179,1179,1179,2093
72141,41073,1429,4919,1978,4478,1383,1958,1676,1433,1472,8314,2300,7436,8469,1288,1640,1179,1180,1179,1179,1179,1179,1179,1179,2503,1179,1180,1179,1179,2414,1180,1179,2394,1179,2094
92067,52365,1356,8400,2451,7670,1267,1426,923,1962,1600,14924,1360,8388,4301,1401,3149,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2599,1179,2095
85232,51844,1478,5426,3330,9131,1274,1804,2226,2404,1356,12311,1518,8459,11515,1348,2132,1179,1180,1179,1179,1179,1179,1600,1179,1179,1179,1179,2290,2206,1179,1179,1179,2452,1179,2096
90482,61561,1746,3846,3957,10170,2201,1300,1217,2708,1509,14425,1650,10024,6855,1412,6277,1180,1180,1180,1179,1179,1179,1179,1179,1179,1179,1179,2252,1979,2242,1179,1186,1183,1179,2097
75696,56135,1846,4994,3460,9920,1279,1502,506,2231,1359,14860,1063,11741,17341,1362,3310,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1183,2188,1626,1179,1179,1185,1179,2098
108424,57748,1372,6395,3124,5381,2135,1211,1735,3166,1641,16345,1886,6062,3230,1386,4078,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1188,1180,1180,1179,1988,3342,1179,2099
87671,61413,1791,5051,3167,11635,1454,1330,1829,1699,1708,14084,1795,13739,3801,1343,3375,1179,2634,1179,1179,1179,1179,1179,1179,1179,1179,1179,1181,1179,1179,1179,2337,1180,1179,2100
96299,43127,1342,3550,6205,2576,1183,1528,1404,2400,1338,11060,1106,3571,2956,1387,2977,1180,1183,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,2748,1179,1181,1180,1179,2101
95707,50645,1524,9495,5470,5877,1268,1689,841,2540,1520,12486,1354,6589,34252,1554,4858,1181,1182,1179,1179,1179,2206,1628,1179,1179,1179,1179,2213,1179,1179,1179,1180,2434,1179,2102
79872,37819,4884,3909,1460,10569,1521,1010,1115,1521,1372,8729,1698,8238,7427,1209,2300,1179,1180,1179,1179,1179,1179,1180,1179,1179,1179,1179,1182,1179,1186,1179,1179,3174,1179,2103
83955,44245,1788,8170,4709,4505,1502,1355,4562,1808,1673,7176,1478,4303,8701,1383,4865,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2068,2029,1179,1675,1182,1179,2104
87950,54497,1493,3563,1372,5462,1126,1085,1065,1542,1203,15869,1668,6735,3634,1327,2188,1179,1345,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1184,1179,1896,2235,1179,2105
94595,58034,1407,4285,2036,12333,1475,1092,570,3462,1472,17116,1394,11245,4920,1456,6917,1179,3129,1179,1179,1179,1179,1179,1179,1179,1179,1180,1182,1179,3758,1179,1275,1179,1180,2106
74422,47487,13401,3520,2763,16025,1162,1301,896,1248,1341,11719,1343,12159,5554,1218,2038,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1181,1179,1180,1179,1179,1180,1179,2107
96901,51995,1721,3952,1179,10194,1420,1916,2441,1914,1561,13209,2181,9887,3235,1270,3420,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1180,1179,1179,2411,2434,1179,2108
77017,52958,1319,3875,4128,12929,1379,1446,554,1564,1422,9584,2062,10256,10311,1398,4189,1179,2205,1179,1179,2040,1179,1179,1179,1179,1773,1179,1180,2109,1183,1179,1179,2298,1179,2109
87976,60312,1385,8596,2030,5666,1497,1352,1571,2628,1358,15628,1194,6220,9829,1489,2718,1179,2898,1179,1179,1179,1179,1179,1179,1179,1179,1179,2765,1180,2131,1179,2272,1179,1179,2110
96287,62567,1237,3883,3204,7054,1246,1266,1841,2400,1361,12414,1359,8520,4041,1343,2814,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2425,1180,2870,1179,1179,1179,1179,2111
118451,72372,1868,9294,13844,6324,1659,1310,4561,3773,1800,16540,2215,6924,7194,1386,7035,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1883,1782,1181,1179,1241,2000,1180,2112
92268,50092,1432,3801,1406,3456,1337,861,1311,3739,1271,11305,1545,5116,6250,1393,4349,1179,1179,1179,1179,1179,2689,1179,1179,1179,1179,1179,2653,1179,1179,1179,1179,1179,1179,2113
87456,66243,1777,3814,2522,7036,1299,1717,1184,3404,1429,14708,1612,8962,21509,1551,5103,2097,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1612,2068,1179,1180,1181,1179,2114
80672,75467,2224,33342,3199,4707,1195,1465,1961,2524,1438,11280,1083,5172,12190,1368,5695,1180,1179,1929,1179,1179,1865,1179,1179,1179,1179,1179,2015,1813,1181,1179,1180,2425,1179,2115
82577,50617,1435,5044,1897,7398,1433,1777,4824,1877,1471,14025,1450,7457,7517,1416,4792,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2131,1180,1179,1179,2152,1179,2116
96433,56963,1663,3537,5565,13626,1838,1863,872,2136,1625,15181,1558,12635,8171,1456,4072,1179,2575,1179,1179,1179,1179,1179,1179,1179,1179,1179,2468,1179,3071,1179,1179,1181,1179,2117
86757,52651,1455,4256,3112,3958,1213,1613,1237,3260,1483,13557,1667,5536,3806,1364,4680,1179,1179,1182,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1334,1179,1179,1975,1179,2118
97143,66873,1901,5704,3864,6048,1309,1019,2387,1861,1414,15256,1086,5506,3994,1266,2005,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2462,1180,1180,1179,1179,2634,1179,2119
104706,61876,1657,3018,2675,9193,1533,1996,2587,3793,1712,16849,1805,11373,8287,1416,6293,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2817,1179,1179,1179,1179,3025,1179,2120
171730,112919,37327,1608,2222,4212,2132,37226,3732,2929,1871,2318,10343,3878,5875,6227,4155,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1181,1179,2288,1182,1179,2121
105605,61036,1651,10204,2578,8664,1924,2322,1271,2875,1737,17267,2094,10393,8830,1476,4150,1179,2578,1179,1179,1179,1179,1179,1179,1179,1179,1179,2287,1180,3062,1179,1179,2869,1179,2122
82113,66377,1408,4511,1607,11514,1317,1392,1167,2465,1457,15109,1563,11161,5677,1390,4318,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2738,1181,1180,1180,1179,2974,1179,2123
102283,47611,1837,3825,2102,7386,1573,1497,1441,2719,1598,16751,1422,6807,3650,1395,4546,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1410,1182,1179,2124
112726,39810,1931,1355,5347,5493,1364,3971,3322,2046,1505,11108,1467,5570,3214,1307,2377,2555,1181,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2771,1179,1179,1179,1179,2125
104919,62265,1409,4519,5415,9468,1457,1111,1847,4041,1527,12296,1663,10785,8252,1457,3954,1181,1680,1180,1179,1179,1179,1179,1179,1179,1179,1179,1181,2088,1180,1179,1184,2468,1179,2126
79759,64076,1486,4985,4770,7278,1163,1656,1335,3256,1455,12061,1081,8729,3170,1384,2572,1179,1183,1180,1179,1179,2412,1179,1179,1179,1179,1179,1180,1179,1181,1179,1180,2798,1179,2127
74467,36512,8649,3939,1638,8002,1107,1401,1276,1336,1288,8554,2083,8674,3991,1284,3817,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1181,1179,1179,1180,1179,1179,2128
91648,68222,1354,1326,2352,6754,2205,1047,3858,3536,1395,13156,1496,8825,7008,1436,3180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1859,1179,2007,1179,1514,1806,1180,2129
98339,77182,1527,5524,3573,12507,1648,2986,819,3279,1590,15915,1995,11840,5860,1392,8281,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1181,1179,1182,1179,1179,1180,1179,2130
93229,91428,1684,7895,2553,6915,1300,2000,797,3332,1597,15378,1639,7647,16311,1442,4344,1179,1826,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,2104,2113,1179,2131
72513,46888,1342,4196,1579,4842,1559,1329,1109,1712,1346,9119,1444,4635,12789,1370,1861,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1180,1179,1179,1181,2326,1179,2132
76531,53129,1480,6454,4177,6408,1073,1283,1478,1516,1466,14091,1138,7877,5530,1207,2001,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1181,1179,2169,1179,1179,1180,1179,2133
90083,53228,1700,3982,2467,8522,1290,1376,1090,1662,1478,13526,1332,7966,3335,1446,2980,1179,1180,1179,1510,1179,1179,1500,1179,1179,1179,1179,1181,2055,1279,2019,1239,1180,1179,2134
86552,42540,1421,1777,3783,5627,1293,2635,2701,2951,1504,8964,1344,5174,3327,1338,2432,2334,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1181,1179,1179,1179,1179,1179,2135
87697,65516,1317,6938,2961,8780,1234,1735,887,1691,1425,12637,1039,9105,5006,1403,2074,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2169,1179,1664,1180,1179,2136
92773,42967,12374,1627,1600,7502,1541,1687,2677,1552,1737,1563,1426,7688,3051,6602,2300,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,2056,1179,1180,1184,1179,2137
98394,61207,1597,5171,1723,11641,1346,1107,965,2881,1619,13979,1850,11157,13903,1316,4492,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1972,1180,2449,1179,1179,2067,1179,2138
93776,55967,1663,1443,1327,11060,2131,2495,2708,1384,1527,1507,1854,8294,4647,4800,3129,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2113,1179,2006,1181,1179,2139
84071,63898,1275,5625,2293,4924,1124,1550,1249,2904,1368,15919,825,7256,15556,1450,3102,1179,1179,1179,1179,1179,1179,1630,1179,1179,1179,1179,2383,1556,1179,1179,1180,2290,1180,2140
80108,61154,2240,4045,3690,8456,1417,1699,1184,1709,1493,13402,1839,8599,5510,1290,4581,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1181,1179,1179,1179,1179,2596,1179,2141
82389,58849,1705,6863,2939,9739,1402,1873,1038,1826,1674,15372,2469,9048,22062,1471,4220,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,1179,1179,2389,1179,2142
101397,81901,1344,3977,5960,6201,1335,1431,4551,3095,1486,14380,1179,6806,7539,1491,4610,1179,2742,1179,1179,1179,1179,1179,1179,1179,1179,1179,3067,1181,1180,1179,1179,2923,1179,2143
84701,46522,1347,3595,1529,7657,1652,1232,855,1225,1219,11654,1352,9916,2847,1373,3103,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1181,1180,2112,1179,1963,1185,1179,2144
93436,59141,1381,4381,941,7337,1266,1299,1254,2190,1398,12269,1078,7997,4515,1308,3126,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1180,1179,1180,1180,1179,2145
96481,58571,1502,4912,5399,9366,1642,1954,1694,1910,1617,11344,2099,8941,8902,1491,3450,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2658,1179,1179,1179,1180,1179,2146
89384,73727,1395,3657,4286,11869,1349,1091,921,3636,1465,13697,1451,11608,6783,1400,3615,1179,1179,1179,1179,1179,1179,1180,1179,1179,1179,1179,1971,1180,1962,1179,1179,1855,1179,2147
94697,67044,1515,4057,5632,6245,1071,1726,928,1322,1376,12934,1150,6919,6415,1396,3335,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1181,1180,1180,1179,1179,1180,1179,2148
89073,57966,1700,4057,1523,5695,2482,1725,838,1593,1604,11372,3042,6661,3578,1265,3802,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1180,1179,1179,1180,2113,1179,2149
87700,56693,1338,3115,4039,10091,950,1596,2920,2568,1367,10943,1452,9795,4778,1421,3387,1179,2597,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1180,2620,1179,1404,2583,1180,2150
86627,58866,1512,10028,2394,5379,1844,1729,3115,1616,1485,11318,928,6759,6404,1324,2649,1179,1179,1627,1372,1179,1179,1179,1179,1179,1179,1179,1179,1859,1180,1805,1217,1886,1179,2151
83368,46857,2586,7243,1483,4770,1083,1371,1754,1389,1316,11873,1398,6377,4559,1331,2382,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1180,1179,1179,1930,1179,1179,2152
86641,80885,1405,5465,3976,6636,1001,1823,928,2324,1385,12063,1171,6321,30562,1440,3743,1179,1179,1179,1179,1179,2055,1638,1179,1179,1179,1179,2193,1179,1181,1203,1179,1179,1179,2153
112972,85403,1807,3369,4280,10997,1759,1518,2889,4404,1696,20337,1730,11072,4853,1429,7867,1179,3076,1179,1179,1179,1179,1179,1179,1179,1179,1179,3744,1179,1179,1179,2355,1179,1180,2154
86153,61224,1644,5211,2471,8166,1470,1361,1054,2835,1546,13767,910,9862,4773,1267,2832,2652,2083,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,1179,2508,1179,1179,2155
108996,64448,1988,11442,4978,12343,1318,1769,1336,2401,1761,17657,1435,11958,5696,1361,3194,1180,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1181,1179,1182,1179,2545,1179,1180,2156
88500,55830,2128,6482,3758,7080,1217,1489,1059,1807,1366,14262,2294,7228,2865,1340,3629,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1181,1180,1180,1179,1179,1182,1179,2157
82549,61179,1399,5765,1574,8268,1732,1824,995,1417,1270,13006,1285,9112,8098,1384,2037,1179,1179,1179,1179,1179,1179,1620,1179,1179,1179,1179,1181,1180,1180,1179,1654,2087,1179,2158
91559,63540,1578,6269,2886,5897,1215,1466,705,2607,1402,12818,1347,6133,7727,1360,3306,1179,1181,1179,1179,1179,1628,1293,1179,1179,1179,1179,1811,1179,2020,1179,1180,1869,1179,2159
91077,78247,1407,4663,4994,3740,1230,1405,3019,2770,1545,11162,1187,4255,5390,1326,2586,1192,2448,1179,1179,1179,1179,1179,1179,1179,1179,1179,2615,2671,1181,1179,2309,1180,1179,2160
87564,84255,1422,9334,3640,4348,1177,1450,1104,2918,1421,13654,1340,7945,11767,1473,1556,1179,2043,1180,1179,1179,1956,1179,1179,1179,1179,1179,1179,1180,2344,1179,1220,2153,1179,2161
79896,51433,1355,4336,2321,6292,1430,1425,1109,1256,1400,12138,1613,7751,5172,1298,2322,1179,1181,1179,1179,1179,1180,1179,1179,1179,1179,1179,1182,1181,1179,1179,1179,1180,1179,2162
95866,60640,1451,5756,5096,7884,1804,1419,4535,2376,1683,14307,1298,7634,7912,1373,3590,1179,1455,1179,1179,1179,1179,1179,1179,1179,1179,1179,2203,1179,1181,1179,1834,2067,1179,2163
78903,69460,1527,3588,3883,6047,1331,1252,509,1646,1526,10693,1475,7547,13252,1190,3793,1179,1184,1179,1179,1179,1179,1179,1179,1179,1179,1179,1192,1181,2312,1179,1179,2043,1179,2164
98115,71062,1462,4824,2807,6759,1241,1288,2309,1954,1470,17357,1115,8560,7894,1333,2718,1179,1181,1181,1179,1179,1179,1180,1179,1179,1179,1180,2198,2038,1181,1179,2019,1181,1179,2165
103018,58823,1587,6654,2723,9182,1313,1409,1489,2834,1507,18662,1205,9660,9313,1382,4002,1181,2390,1180,1179,1179,1179,1179,1179,1179,1179,1180,2572,1179,1181,2509,1179,2535,1179,2166
87263,45334,1439,3905,1241,4742,1092,1269,1337,1355,1425,10861,1305,5515,2851,1276,2445,1180,1180,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1181,1179,1179,1956,1179,2167
74946,35326,4496,1514,6198,6695,1419,1493,2728,1545,1468,6458,2857,6062,3756,1270,2725,2324,1182,1180,1179,1179,1179,1179,1179,1179,1179,1179,1187,1179,1187,1179,1181,2479,1179,2168
83692,82754,1478,5088,5252,5065,1798,1461,1671,2728,1517,10105,1396,6533,3827,1375,4000,1182,1179,1179,1180,1179,1180,1179,1179,1179,1179,1180,1951,1620,1739,1180,1669,1191,1179,2169
72003,52005,1635,3571,1053,5338,1333,1476,530,1603,1358,8904,1685,5924,4026,1273,4809,1180,1181,1179,1179,1179,1179,1179,1179,1179,1179,1179,1193,1179,2346,1179,1183,2185,1179,2170
97995,58556,1634,4620,2994,13435,1813,1831,1058,3029,1695,13774,1291,10772,9700,1420,5872,1179,2228,1190,1181,1179,1179,1188,1179,1179,1179,1198,1184,2417,1186,1186,1195,2409,1179,2171
98136,58261,2037,5286,2174,4715,1039,1834,1334,1889,1370,12231,1128,5888,5695,1475,3392,1180,1187,1180,1179,1179,1179,1179,1179,1179,1179,1181,1185,1179,2389,1180,1184,1186,1179,2172
87058,50883,1471,6378,2001,6699,1143,1229,1525,1542,1414,9138,2601,6456,8281,1367,1421,1180,1182,1179,1179,1179,1179,1179,1185,1179,1179,1179,1185,1184,2074,1179,1352,1879,1179,2173
87118,49061,1687,9053,1787,6899,1209,2113,1107,1554,1454,8609,1975,6963,8155,1415,1049,1179,1186,1179,1179,1179,1180,1179,1179,1179,1179,1179,1186,1181,1183,1179,1453,2462,1179,2174
95185,61785,1416,5189,5154,5364,1476,1399,1097,3109,1643,13458,1231,5890,36604,1502,4776,1179,1179,1179,1180,1179,1179,1179,1179,1179,1179,1179,1981,1179,2232,1179,1293,1181,1179,2175
103669,63805,1793,6310,5749,4519,1138,1873,1459,3761,1304,12882,1018,5878,3245,1386,3971,1184,2743,1179,1179,1179,1179,1179,1179,1179,1179,1179,3126,1179,1179,1179,1196,3052,1179,2176
94266,49025,1703,7456,3678,6928,1468,1683,2022,1914,1671,9293,1933,7865,3003,1407,2885,2036,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,2152,1179,1179,1180,1179,2177
112508,56266,1439,3669,3187,7044,1316,1681,1212,4295,1550,12133,1361,7685,4050,1349,3660,2043,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2099,1179,1179,1180,1179,2178
74754,32250,7602,4292,1329,4499,1222,1274,1505,1289,1287,6997,1549,4646,3597,1221,1958,1179,1179,1179,1840,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,2179
90727,70350,1383,6478,2225,6437,1179,1759,1105,3126,1531,16048,1499,7295,19722,1424,4412,1179,1338,1179,1179,1179,1179,1179,1179,1179,1179,1179,2319,1179,2403,1179,1180,1180,1179,2180
90642,45653,1335,6783,2578,6143,1191,1228,1231,2162,1507,11956,1642,6128,6356,1336,5273,1179,1179,1179,1179,1179,1665,1411,1179,1179,1179,1179,1180,1179,1882,1179,1180,1179,1179,2181
94318,53047,1941,6985,4429,9009,1451,1636,2058,2736,1684,13949,1522,8410,3932,1395,3694,1179,1180,1180,1179,1179,1179,1179,1179,1179,1179,1179,2294,1179,2833,1179,1515,1180,1179,2182
92133,44628,1486,2842,4390,7829,1377,2264,2621,1725,1507,14499,1364,10373,20963,1412,2657,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1839,1179,1179,1730,1179,2183
94769,68847,1569,2081,2041,6283,1668,2154,3933,1688,1551,15667,1243,6691,4524,1325,3604,1179,2013,1179,1179,1180,1179,1179,1179,1179,1179,1179,1179,2114,1185,1179,1713,2183,1179,2184
88829,58024,1308,5884,5665,5344,1190,1532,3208,3422,1386,16851,1144,6170,6871,1419,3008,1179,2315,1179,1179,1179,2395,1179,1179,1179,1179,1179,2531,1179,1179,1179,1181,2615,1179,2185
89837,58107,1347,8656,2618,9332,1099,2885,1066,6696,1241,13171,930,9211,8619,1446,1754,1179,2333,1179,1179,1179,2019,1179,1179,1179,1179,1179,2237,1741,1180,1179,1180,2351,1179,2186
90635,62280,1415,4402,2634,4253,1563,910,1036,3959,1504,12730,1699,6249,3058,1271,3141,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,1179,2313,1180,1179,2187
95546,73268,1464,6295,3208,6491,1273,1729,685,2883,1611,17419,849,8480,4232,1428,3841,1179,1357,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1181,2211,1179,1179,1180,1179,2188
92690,44436,1590,5667,1721,10679,1222,2006,1014,1930,1466,13934,1296,9375,4906,1297,2194,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1972,1179,1179,1179,1958,1179,2189
88397,42367,1530,2138,1792,6307,1736,1687,2757,1570,1381,8099,1470,5512,3642,1431,3566,1179,1179,1179,1395,1179,1179,1179,1179,1179,1179,1179,1180,1179,2043,1179,1753,1796,1179,2190
84220,47334,1664,70313,2245,4117,1135,1024,1392,1399,1412,8517,6069,4973,2855,1325,2721,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,1179,1179,1180,1179,2191
85140,60692,1879,3972,1832,8266,1267,1609,1030,2512,1400,10300,1401,8675,5005,1317,2630,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1180,1179,1179,2399,1179,2192
95667,53644,1290,3820,2164,5395,981,1669,1306,1603,1298,12661,1308,5606,6852,1477,3385,1179,1179,1179,1179,1179,1179,1181,1179,1179,1179,1179,2360,2268,1180,1179,1179,1179,1179,2193
105816,64237,1387,5912,3638,9508,1471,1131,1398,2214,1557,12805,1041,11009,16404,1478,4367,1179,1179,1179,1179,1179,1179,1721,1179,1179,1179,1179,2528,1179,1179,1179,1378,2524,1180,2194
80815,48643,1311,3764,2536,6709,1662,1602,913,1400,1258,9941,1279,7866,6315,1401,2390,1279,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1808,1179,1179,1179,1818,1179,2195
92050,60376,1304,3592,7974,7723,1328,1192,2064,1735,1469,12064,1320,7343,7025,1359,2487,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1666,1709,1179,1179,1900,1179,2196
90248,56603,1854,3888,1907,10365,1324,1245,1279,1565,1405,13184,1545,9076,7254,1395,3290,1179,1179,1179,1179,1179,1179,1562,1179,1179,1179,1179,1179,1179,1180,1179,1181,1884,1179,2197
86631,52364,1318,3678,2956,3943,1234,1046,997,3478,1363,9942,1218,4438,3051,1378,2772,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1181,1179,2445,1179,1431,2115,1179,2198
97218,74387,1299,3532,2719,3748,1723,1736,1322,2206,1895,16333,1239,6276,3236,1254,5092,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2218,1180,2417,1179,1608,1180,1179,2199
97171,56304,1503,6996,3606,7000,1523,1216,1907,3480,1597,16189,1917,6985,9225,1343,3517,1179,2888,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,3267,1179,2200
86198,57522,1532,5143,2382,9197,1507,2221,991,1893,1578,9688,1285,9613,10098,1386,5103,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1181,1179,1179,2124,1179,2201
75362,41083,1694,1686,3615,4472,1208,800,3088,1269,1258,7494,1273,5137,4328,1401,2736,2247,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1180,1179,1179,1179,1179,1180,2202
97263,62859,1386,3547,5372,7208,1381,1239,1234,5800,1533,13121,1057,9156,5005,1379,4439,1832,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1855,1821,1374,1179,1179,1924,1179,2203
73542,37968,1263,7347,1467,5284,1145,1028,694,1154,1198,8532,1803,7369,6322,1295,3580,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,1179,1179,2416,1179,2204
89400,48259,1415,4261,1757,4215,1476,1849,1216,1882,1569,12597,1649,7897,3439,1322,5557,1179,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1182,1345,1180,1179,1184,1180,1179,2205
103819,65114,1737,4437,3009,9981,1396,2129,3337,2278,1528,14041,949,9910,26496,1542,2651,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2363,1179,1179,1179,1889,2196,1179,2206
68076,37322,1564,9527,969,6020,1152,923,1825,1369,1311,9242,1539,5721,7661,1352,2464,1179,1179,1179,1179,1179,1179,1180,1327,1179,1179,1179,1179,1180,1179,1180,1179,1961,1180,2207
