"FSC-A:FSC-A","SSC-A:SSC-A","CD45RA:CD45RA","CD154:CD154","CD25:CD25","TCRab:TCRab","CXCR3:CXCR3","HLA-DR:HLA-DR","CD137:CD137","CCR6:CCR6","AQUA-CD14-CD19:AQUA-CD14-CD19","CD4:CD4","CD38:CD38","CD3:CD3","CD69:CD69","CD8:CD8","CD127:CD127","FOXP3:FOXP3","GATA3:GATA3","GZMB:GZMB","IFNG:IFNG","IL13:IL13","IL17A:IL17A","IL2:IL2","IL21:IL21","IL4:IL4","IL5:IL5","PERF:PERF","RORC:RORC","RUNX1:RUNX1","RUNX3:RUNX3","TBET:TBET","TGFB:TGFB","TNF:TNF","if_cloned:if_cloned","cell_index:cell_index"
81566,48832,5207,3795,1357,5503,1247,1698,1502,1338,1344,11576,1989,9449,3339,1336,1687,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,1428,1179,1179,1757
95036,54361,1412,16902,1829,3896,2028,1585,1278,1376,1348,7513,1075,7042,4281,1395,1489,1179,1179,1179,1540,1179,1179,1702,1179,1179,1179,1179,1180,1179,1180,1193,1180,2339,1179,1758
107015,50357,1970,20033,1282,4265,1719,1326,1265,1569,1355,6263,1246,6000,5055,1381,1684,1179,1179,1603,1271,1179,1179,1306,1179,1179,1179,1179,1179,1396,1179,1179,1723,1720,1179,1759
87595,89704,2081,25402,1200,1917,1729,3178,1421,2021,1730,7336,1677,3146,10321,1410,2738,1179,1179,1179,1368,1179,1179,1375,1179,1179,1179,1179,1832,1183,1179,1179,1179,2025,1180,1760
94465,54746,1360,3063,5832,5115,1276,1103,3338,2757,1357,13730,1595,7566,7328,1363,2216,1179,1722,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1767,1760,1179,1761
100211,56466,1630,2732,4045,2679,1763,1431,6055,1343,1353,9198,1117,5221,5391,1418,1731,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1581,1180,1517,1179,1459,1181,1682,1179,1762
98086,70359,1380,5537,1740,2718,1713,4739,1305,2053,1586,7208,1533,4133,7646,1371,2193,1179,1179,1676,1330,1179,1179,1369,1179,1179,1179,1644,1461,1179,1181,1180,1179,1650,1180,1763
122675,139428,4089,1503,1518,2672,2201,69403,3632,2417,5885,2983,4354,1857,1649,1414,3726,1179,1179,1216,1299,1179,1179,1305,1179,1179,1179,1179,1347,1181,1179,1563,1264,1674,1179,1764
86127,53432,1211,3408,4196,5998,1187,1576,1220,3632,1305,12382,1200,8732,18017,1414,1688,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1922,1179,1179,1666,1179,1765
87948,54767,2229,18145,1787,3715,2329,1983,1223,1632,1466,6191,1505,4976,4111,1378,2257,1180,1179,1179,1433,1179,1179,1497,1179,1179,1179,1179,1179,1179,1179,1971,1179,2541,1179,1766
88747,48844,1643,19446,1693,3190,1869,1668,1217,1417,1348,8864,1680,7797,6704,1394,2597,1179,1179,1179,1312,1179,1179,1179,1179,1179,1179,1180,1704,1179,1179,1651,1179,2014,1180,1767
75304,54756,1875,12883,2467,2434,2637,1835,1414,1447,1593,7900,1381,4693,5732,1356,2376,1179,1179,1179,1306,1179,1179,1281,1179,1179,1179,1179,1180,1648,1179,1509,1179,1747,1180,1768
88378,56210,2634,12286,1707,5313,1808,3059,1552,1698,1459,9790,1664,10013,4620,1463,2370,1179,1179,1179,1313,1179,1179,1324,1179,1179,1179,1179,1179,1179,1187,1599,1179,1685,1179,1769
88505,49260,2227,6750,1746,4269,1294,1821,1651,1549,1480,9677,1503,7023,10032,1292,3333,1179,1179,1179,1179,1179,1179,1701,1179,1179,1179,1179,1180,1179,1179,1179,1179,2559,1179,1770
88013,63993,1404,16792,2228,3028,1416,1975,1379,1810,1491,10592,1854,9824,13362,1377,1421,1179,1179,1179,1254,1179,1179,1263,1179,1179,1179,1179,1442,1179,1914,1491,1179,1633,1179,1771
97233,60174,1512,3845,1560,7174,1666,1241,720,2423,1401,13848,1225,10301,4684,1412,2874,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2145,1179,1179,1543,2372,1179,1772
86831,49054,1710,15979,1709,5080,1507,1729,1220,1543,1405,7029,1522,8758,16412,1384,2049,1179,2622,1179,1391,1179,1179,1444,1179,1179,1179,1179,1180,1179,1179,2153,1179,2565,1179,1773
95798,54509,1360,23637,1580,3705,1941,1730,1199,2048,1341,9340,1421,6114,11029,1466,1881,1179,1179,1179,1436,1179,1179,1518,1179,1179,1179,1179,2101,1476,1235,1179,1187,2355,1179,1774
87149,37963,8929,6022,1430,3882,1120,1454,1019,1249,1244,7713,2123,6255,5028,1282,951,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1775
88859,55653,1352,7233,7569,4249,1177,1289,1528,1746,1329,13553,1468,7679,5492,1400,2212,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1187,1179,1179,1776
104610,56488,3029,7351,1935,8048,1961,1485,1914,1419,1468,13309,1598,10065,3064,1324,2236,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1187,1179,1179,1777
86073,55865,1495,11687,1469,2781,1351,2963,1192,1712,1440,10241,1310,3810,8283,1409,1534,1179,1179,1179,1347,1179,1179,1502,1179,1179,1179,1179,1179,1179,1179,2489,1179,3163,1179,1778
90027,45282,2801,15237,1780,3860,3409,2087,1464,1610,1367,8669,1309,6659,3614,1348,1673,1179,1179,1183,1276,1179,1179,1318,1179,1179,1179,2121,1870,1179,1179,1856,1179,2272,1180,1779
89399,71720,1370,2107,4468,3839,1416,1529,3321,1336,1527,11088,1337,5189,5508,1280,3162,1179,1179,1179,1412,1179,1179,1180,1179,1179,1179,1179,1179,2065,1179,1179,1252,1180,1180,1780
95261,55108,2073,22338,4352,4387,1418,1906,1824,1790,1509,9780,1357,7970,7191,1474,2928,1179,1179,1942,1179,1179,1179,1355,1179,1179,1179,1179,1918,1969,1179,1179,1179,2224,1179,1781
99712,65276,1911,12083,1905,4356,2448,1513,1168,1650,1442,9267,1382,7436,10805,1380,2402,1179,2199,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2300,1179,2748,1180,1782
90286,39807,4928,10711,1420,2959,1156,1847,954,1543,1337,5421,1324,3570,6555,1346,1280,1179,1179,2373,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,2191,1179,1783
81928,47530,1386,6875,1392,2008,1397,1960,1468,1593,1482,7633,1260,4923,6352,1373,1600,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2415,2249,1179,1179,1180,2946,1180,1784
100945,67167,1465,3326,1407,8770,1229,1713,644,2450,1425,15397,1137,14111,4715,1295,3156,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1701,1179,1182,1179,1785
95860,62677,1470,18839,2134,2657,1460,2429,1366,1525,1435,6629,1346,6876,14100,1368,1408,1179,1179,1179,1361,2579,1179,1314,1179,1179,1179,1179,2478,2503,1180,2156,1179,3098,1180,1786
92759,55737,1999,2766,1534,3694,1251,871,1202,1879,1308,10849,1374,5697,4774,1353,5998,1179,3362,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1198,4821,1180,1787
80723,34161,2665,2887,1635,2937,1231,1361,854,1128,1282,5239,3751,4119,3836,1205,1666,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2994,1179,1788
94278,56256,1890,10988,2011,4677,2157,2610,1120,1546,1400,7428,1352,7729,10238,1485,2933,1179,1179,1179,1259,1179,1179,1247,1179,1179,1179,1179,2099,1179,3207,1179,1299,2485,1180,1789
94284,66798,1391,6038,2791,7420,1297,1219,852,3343,1481,15072,1399,13305,8131,1349,1806,1179,4581,1179,1179,1179,1179,1181,1179,1179,1179,1179,1179,1179,5194,1180,1179,1181,1179,1790
91426,63339,1226,3024,2199,3845,1313,3242,1585,2793,1338,11428,1378,8794,5588,1502,1883,1179,1181,1179,1179,1179,1179,1179,1179,1179,1179,1182,2439,1179,1179,2419,1179,1182,1179,1791
99216,58346,1428,2872,3967,6765,1196,2646,1152,4553,1609,11006,1356,12383,14155,1376,2184,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,3076,1179,1180,2429,1179,1792
82731,43774,1400,3986,2054,5395,1695,1088,1660,1243,1259,12739,1198,10698,3172,1338,1808,1179,1179,1180,1459,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,1181,2714,1182,1179,1793
100818,69305,1843,23479,2139,3284,1332,2727,1292,1896,1532,11617,2042,5957,6436,1404,1802,1179,1179,1179,1290,2742,1179,1321,1179,1179,1179,1179,2538,1180,1180,2384,1179,3407,1180,1794
90114,63774,1306,3990,1709,5901,1234,1505,1139,3218,1515,12737,1354,8561,4550,1316,2726,1179,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1190,1181,1179,1795
89284,62697,1624,21474,2335,4762,1599,2340,2259,1802,1557,8676,1549,9067,7244,1356,2226,1179,1179,2171,1179,1179,1179,1263,1179,1179,1179,1179,1179,2033,1179,1179,1348,1892,1180,1796
90248,52265,1902,14419,1300,2816,1894,1419,1440,1330,1405,6039,1291,4208,4344,1311,1325,1179,1179,1179,1360,1179,1179,1412,1179,1179,1179,1180,2764,2877,1179,1179,1179,3422,1179,1797
100910,61339,1678,24692,2698,3356,1455,2244,1262,1609,1428,8146,1345,5564,3886,1392,1910,1179,1179,1179,1325,1179,1179,1349,1179,1179,1179,1179,1180,1995,2685,2104,1179,2563,1180,1798
79881,40085,5186,12780,1711,9913,1229,1365,910,1535,1319,10218,1706,12500,5694,1327,1988,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2964,2471,1179,1180,1179,1799
106232,66070,1524,4099,2187,4189,1379,1530,1394,2715,1440,13930,1274,6514,6955,1404,4225,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2361,1179,1179,2242,1402,2932,1179,1800
95578,60206,1355,4250,1873,4093,1153,1178,1152,4543,1394,11899,1415,7306,4141,1366,2148,1179,2920,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,3982,1179,1766,1179,1179,1801
92079,52691,1230,1473,1466,3268,1961,1566,2543,1355,1635,10961,1183,6095,4087,1311,2178,1179,1179,2256,1268,1179,1179,1179,1179,1179,1179,2507,1179,1179,3140,1180,1203,2987,1179,1802
97053,61820,2932,1213,2084,2330,3889,1668,4448,1371,1213,1296,1233,4218,9524,10315,1765,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2277,1179,1179,1803
90534,51679,1737,12458,2850,2906,1736,1527,1444,1554,1512,9082,1396,5139,9568,1331,2013,1179,1179,1179,1275,1179,1179,1286,1179,1179,1179,1179,1179,2110,1179,2037,1179,2552,1180,1804
94478,54252,4699,6910,2084,4499,1149,1595,1693,1574,1334,12511,1909,10400,6296,1321,1250,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,2623,1339,1179,2180,1179,1805
102844,70665,1306,2835,2204,4657,1176,1444,943,2958,1266,12206,1311,6541,3027,1437,2814,1179,4238,1179,1179,1179,1179,1179,1179,1179,1179,2640,1179,1179,1179,1179,1179,3951,1179,1806
93592,72003,1939,24926,2546,5445,1758,2600,1233,1595,1640,7482,1628,8819,10384,1339,2850,1179,1179,1220,1298,1179,1179,1367,1179,1179,1179,1179,2666,1179,1179,2527,1179,3063,1180,1807
90426,42554,1327,2575,2431,3812,1303,1144,3027,1390,1363,11815,1190,6918,8142,1337,4786,1179,2488,1179,1179,2093,1179,1179,1179,2396,1179,1179,1186,1179,1181,1179,1179,2687,1179,1808
85377,62288,1868,6091,2053,3820,2129,1203,1183,1362,1407,12016,1363,7801,5435,1357,2496,1179,1179,1179,1378,1179,1179,1417,1179,1179,1179,1179,1181,1179,3117,1179,1180,2263,1180,1809
106365,62606,1333,2895,2289,7170,1242,1097,1208,2796,1440,13874,1306,11078,4306,1355,1725,1179,2199,1179,1179,1179,1179,1179,1179,1179,1179,1179,1181,1179,1179,1179,1179,2640,1179,1810
95989,50075,1762,22893,1949,3168,2351,3387,1532,1852,1441,9486,1595,3913,9002,1461,2767,1179,1179,1179,1179,1179,1179,1918,1179,1179,1179,1179,2489,2395,1179,1179,1180,2732,1180,1811
93653,73305,1524,24712,2498,5266,1602,977,1779,2132,1476,12322,1226,9533,7835,1485,2464,1179,1179,1775,1253,1179,1179,1296,1179,1179,1179,1179,1558,1181,1183,1179,1824,1687,1180,1812
95417,49465,1737,15489,2290,3215,1327,2132,1540,1818,1431,7519,1784,4194,6264,1407,1281,1183,1179,1179,1179,1179,1179,1334,1179,1179,1179,1179,1720,1900,1179,1180,1179,1923,1179,1813
93550,54924,1654,4289,3183,4815,1285,1763,1336,1478,1419,10465,1322,8929,3708,1386,2526,1180,1181,1179,1179,1179,1179,1179,1637,1179,1179,1179,1189,1180,1181,1179,2140,2001,1179,1814
93917,53163,1369,3513,2491,2506,1218,1523,1481,2894,1373,13234,1311,5208,4640,1343,2811,1179,1184,1180,1180,1179,1179,1182,1179,1179,1179,1185,1183,1181,1181,1179,1181,2158,1179,1815
86602,54499,2574,7964,2876,3914,1751,1669,1659,1369,1429,6790,1532,5622,8621,1333,2280,1181,1181,1732,1245,1179,1179,1249,1179,1179,1179,1179,1180,1180,2164,1576,1179,1807,1179,1816
89437,59635,1620,19110,1510,3060,1531,2021,1563,1512,1478,8785,1395,6475,7124,1349,1117,1184,1179,2482,1371,1179,1179,1420,1179,1179,1179,1179,1184,1180,1181,1180,1180,2348,1180,1817
96367,43683,1255,3236,2530,3486,1206,1535,1104,1537,1337,9406,1423,5649,2943,1307,2027,1180,1183,1180,1179,1179,1179,1179,1179,1179,1179,1179,1181,1181,1179,1179,1181,1181,1179,1818
90686,49860,1784,20443,1709,4005,2023,2006,1459,1294,1325,7182,1529,6654,3216,1361,1430,1179,1179,1625,1308,1179,1179,1413,1179,1179,1179,1179,2056,1179,1181,2111,1179,2559,1179,1819
96588,65650,1486,24360,1806,4089,3041,1617,1123,1914,1483,6867,1350,6968,5731,1354,2572,1179,1493,1451,1179,1179,1179,1241,1179,1179,1179,1179,1179,1179,1179,1240,1266,1429,1179,1820
96851,52780,1642,22833,2530,2949,1622,6685,1263,1830,1641,8668,1445,7490,6763,1378,3426,1179,1179,1179,1334,1179,1179,1369,1179,1179,1179,1179,1179,1179,1180,1624,1179,1755,1180,1821
98126,64447,1277,2883,1746,6268,1609,1368,728,2288,1337,14875,1192,9675,3784,1389,1965,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1747,1237,1179,1179,2057,1179,1822
73542,43480,6397,3191,2109,2209,2959,1692,2043,1498,1365,5858,1733,2993,6929,1279,1528,1179,1179,1179,1179,1179,1179,1180,1179,1179,1179,1179,1179,1988,1179,1179,1179,2093,1179,1823
77421,40825,1356,3623,2473,4547,1235,1717,1132,1323,1380,8260,1457,7682,11140,1308,2191,1179,1507,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1751,1179,1468,1179,1179,1824
81495,56235,1327,15001,1727,3513,1744,1616,1381,1421,1431,7136,1115,6179,3798,1394,2627,1179,1179,1179,1271,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1406,1180,1542,1179,1825
91215,53657,1325,26577,1903,2337,1647,1860,1452,1676,1469,9088,1617,7381,14577,1420,2248,1179,1179,1638,1179,1179,1179,1313,1179,1179,1179,1179,1179,1573,1182,1503,1179,1734,1180,1826
79538,67497,1410,5225,3193,6128,1602,2097,1269,1645,1557,11675,1425,9852,14325,1471,2067,1179,1179,1179,1179,1179,1179,1261,1179,1179,1179,1179,1413,1179,1798,1179,1188,1615,1179,1827
96085,49502,3514,5216,6519,1954,1215,1820,3375,1543,1397,8055,1505,4852,5254,1389,1804,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1653,1195,1180,1760,1179,1179,1828
80284,62263,1792,24557,4563,3096,1312,1764,1040,1595,1549,8946,1550,5508,8256,1326,2570,1179,1179,1639,1267,1179,1179,1279,1179,1179,1179,1179,1504,1526,1180,1639,1179,1652,1180,1829
96704,56075,1667,17458,1623,4109,1625,2224,1076,1640,1452,8151,1318,7009,10075,1360,1490,1179,1179,1179,1237,1179,1179,1235,1179,1179,1179,1551,1421,1179,1958,1477,1179,1646,1180,1830
90554,58090,1797,3620,6790,8743,1274,2076,921,3154,1474,13757,1193,12213,6897,1335,3285,1179,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1680,1179,1831
97037,32634,1498,10991,1338,2019,1521,2441,1098,1571,1359,6409,1196,3137,4866,1372,2479,1179,1179,1179,1179,1179,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1179,1182,1179,1832
91805,57706,1520,10100,1987,2603,1736,2190,1499,1634,1413,5947,1344,4395,9075,1420,2068,1179,1179,1291,1251,1179,1179,1242,1179,1179,1179,1179,1382,1179,1179,1179,1179,1453,1180,1833
106480,66048,1823,22147,2886,5785,1524,1944,1590,1959,1616,9123,1521,7411,5334,1406,1478,1179,1565,1179,1252,1179,1179,1254,1179,1179,1179,1179,1453,1465,1179,1179,1180,1527,1180,1834
74009,33042,5926,14754,1497,4938,1284,1480,1691,1360,1351,9311,2825,6111,7903,1279,2783,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,1622,1494,1179,1835
98919,59926,1633,19675,2952,2649,1502,1914,1437,1881,1622,6771,1677,3795,8274,1400,2212,1179,1181,1179,1215,1179,1179,1219,1179,1179,1179,1179,1342,1241,1179,1179,1209,1443,1180,1836
82225,75935,1882,16512,2900,4915,1527,12702,1182,2199,1627,11985,1439,8593,10626,1370,1427,1179,1179,1179,1236,1179,1179,1220,1179,1179,1179,1179,1388,1182,1179,1393,1179,1462,1180,1837
101005,55260,1313,3030,1577,6209,1480,925,1162,2526,1355,13005,1465,11599,2847,1358,2469,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1182,1179,1730,1179,1179,1566,1179,1838
83560,46718,1346,3069,4511,8085,1284,1350,1828,2149,1391,12161,1186,12496,4938,1331,2085,1380,1361,1179,1209,1179,1179,1179,1179,1179,1179,1180,1179,1350,1179,1297,1179,1389,1179,1839
92292,49699,1368,2999,2089,5729,1172,1128,1046,1698,1426,10312,1466,10044,3846,1292,2212,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1374,1179,1179,1197,1179,1179,1840
88099,59548,2390,8387,1706,5295,1584,1582,1323,1549,1472,13243,1477,6864,8445,1407,3007,1180,1179,1179,1261,1179,1179,1292,1179,1179,1179,1179,1491,1179,1180,1179,1179,1549,1179,1841
92793,52057,26959,1221,2040,2133,1525,2364,5592,1355,1328,1452,1987,13965,3055,3428,1476,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1569,1179,1181,1850,1179,1179,1179,1179,1842
87080,54559,1732,8740,1717,4017,1897,1292,1408,1351,1447,10389,1419,5922,4357,1321,2999,1179,1179,1179,1230,1179,1179,1223,1179,1179,1179,1179,1181,1179,1495,1327,1179,1379,1180,1843
78181,56474,1506,13143,1720,5455,1584,1921,978,1445,1359,7895,1172,7535,4484,1375,2986,1179,1179,1179,1361,1179,1179,1179,1179,1179,1179,1179,1185,1180,1993,1179,1180,1183,1179,1844
94335,50313,1252,15147,1498,5481,1646,1734,1317,1384,1347,10746,1127,9280,4005,1375,2774,1179,1858,1179,1417,1179,1179,1395,1179,1179,1179,1180,1179,1264,1180,1179,1180,1876,1179,1845
89656,71427,1333,3121,1275,2862,1374,1151,1179,4297,1280,9364,1214,5346,3171,1366,3160,1179,1179,1181,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1180,1224,1181,1179,1846
87415,53858,1345,3472,2204,2753,1215,1502,1351,4901,1375,12633,1197,4503,5455,1348,3539,1179,1902,1179,1179,1179,1179,1179,1179,1179,1179,1179,1190,1183,1186,1179,1179,2037,1179,1847
87376,39859,1363,5601,3268,4211,1241,1260,2896,1871,1367,10071,1195,6573,10075,1335,1442,1708,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1183,1181,1181,1179,1179,1636,1179,1848
86805,57393,1401,17722,1813,2678,1475,3645,1864,1861,1483,4805,1454,5453,10317,1408,1629,1181,1181,1179,1180,1179,1179,1462,1179,1179,1179,1179,1198,1185,1182,1832,1784,1856,1180,1849
88250,59616,1874,10497,1962,3581,1877,1484,603,1409,1388,9723,1424,8773,3922,1270,2813,1179,1181,1181,1179,1179,1179,1362,1179,1179,1179,1184,1187,1181,1851,1179,1182,1613,1180,1850
91651,53112,1523,14187,2223,3072,1586,1618,1262,2182,1348,6177,1245,5173,10481,1422,2106,1180,1187,1179,1311,1179,1179,1332,1179,1179,1179,1180,1181,1812,1186,1745,1189,1685,1180,1851
100104,69967,1545,3741,5667,8252,1160,1482,590,2439,1392,16406,1277,13993,11587,1472,1832,1180,2008,1180,1638,1179,1180,1179,1179,1179,1179,1179,1182,1185,1179,1179,1179,2184,1179,1852
80968,49369,2153,11663,1741,2663,1745,2114,1483,2061,1356,8442,1409,6235,5447,1379,1564,1182,1179,1536,1180,1179,1179,1396,1179,1179,1179,1179,1979,1183,1180,1888,1182,1881,1180,1853
90157,62123,2643,1329,1195,2202,1913,1538,3410,1209,1332,1494,1063,3085,3557,6949,1535,1179,1711,1179,1179,1179,1179,1179,1179,1179,1179,1624,1183,1180,2311,1180,1191,1180,1179,1854
76032,68269,1329,3772,3721,6627,1167,1580,916,3071,1358,14726,859,9302,4251,1302,2401,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,1457,1192,1641,1179,1855
99672,82996,1687,3362,3412,4894,1299,1294,1149,3223,1476,14703,1402,7921,5919,1370,2967,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1181,1179,1179,1179,1179,1179,1179,1856
89555,47241,1672,18490,1368,4698,2093,1917,1192,1611,1363,8798,1456,6610,3247,1350,3694,1179,1179,1664,1344,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1604,1179,1547,1179,1857
94384,59601,1413,3431,3460,4606,1188,1180,1562,2014,1301,13719,1236,9142,9701,1293,2342,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2245,1179,1179,1189,1180,1179,1858
78685,63490,1873,8193,3579,4893,2147,2640,2180,1548,1607,6857,1522,8666,6979,1282,2178,1179,1179,1179,1276,1179,1179,1272,1179,1179,1179,1179,1179,1179,1179,1527,1665,1493,1179,1859
100250,69685,1358,3828,8484,6730,1238,10628,920,4373,1404,10954,1515,10158,4824,1351,2113,1179,1525,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,1179,1180,1179,1860
78704,66286,1674,14690,2105,4917,1673,2050,857,1530,1526,8967,1271,6884,4127,1344,2472,1179,1180,1781,1412,1179,1179,1470,1179,1179,1179,1179,1180,1977,1179,1179,1179,2003,1180,1861
80108,32317,9603,6950,2186,5945,1247,1526,1182,1464,1180,7473,2734,6960,6048,1291,1953,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1182,1649,1179,1179,1560,1493,1179,1862
90793,57298,1566,25505,2914,2273,1503,2835,1102,1783,1528,11634,1376,6858,5596,1370,2786,1180,1179,1179,1364,1179,1179,1371,1179,1179,1179,1179,1966,1180,1179,1179,1180,1868,1179,1863
99577,71215,2221,28900,2119,6182,2591,1369,1271,1434,1609,10295,1642,8223,11981,1324,2118,1179,1179,1659,1327,1179,1179,1308,1179,1179,1179,1179,1179,1803,1179,1179,1180,1179,1179,1864
91733,68572,2288,19814,1673,2118,1400,3270,1072,1837,1438,5896,1414,2955,6942,1373,1285,1179,1180,1356,1427,1179,1179,1416,1179,1179,1179,1182,1979,1179,1179,1179,1180,1983,1179,1865
92170,47800,1321,3054,3013,4562,1720,1309,1309,1806,1132,10706,1436,8556,14910,1416,1923,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,1543,1189,1179,1179,1866
89793,56129,1169,1151,2153,2638,1148,5534,3924,2008,1294,8625,1169,3765,3102,1341,1689,3075,2409,1179,1179,1179,1179,1179,1179,1179,1179,2470,1179,1179,1179,1179,1179,1179,1179,1867
101671,50428,1535,19156,1619,3932,1488,2022,876,1553,1438,8058,1365,6215,6337,1367,2914,1179,1818,1179,1385,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1371,1277,1769,1180,1868
91385,45891,11886,7708,1733,3351,1166,1203,1359,1337,1282,8014,1588,7806,4006,1323,2837,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2091,1830,1179,1869
83535,55010,1368,4345,2245,5267,1327,1430,1024,4141,1465,15214,1363,11384,3143,1382,2008,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,2294,1179,1870
109257,55191,2153,32133,2770,6270,1605,5018,1636,1929,1480,8286,1408,7482,8829,1418,2920,1179,1994,1874,1289,1179,1179,1289,1179,1179,1179,1179,1179,1180,2595,1179,1179,1938,1180,1871
95161,61300,1211,8089,3515,3286,1675,1058,3388,1543,1420,9195,1536,7332,12702,1475,2823,1179,1179,1179,1246,1179,1179,1245,1179,1179,1179,1179,1179,1887,1959,1961,1179,1795,1179,1872
91505,61070,2059,7281,1445,3367,1544,1781,1651,1488,1459,9889,1312,5155,4656,1401,1697,1179,1179,1179,1333,1179,1179,1327,1179,1179,1179,2557,2579,1179,1179,2469,1179,2506,1180,1873
94338,54248,1376,18006,2012,2531,1510,2445,1257,1562,1490,6564,1425,3894,7650,1364,2109,1179,1179,1179,1301,1179,1179,1310,1179,1179,1179,1829,1179,1179,1179,2099,1179,1870,1180,1874
103445,54676,1367,1262,4694,3788,4110,2653,4548,1441,1387,9436,1179,5041,6054,1388,1584,1179,1179,1179,1378,1179,1179,1179,1179,1179,1179,1179,1179,1179,1180,1180,2136,1179,1180,1875
101016,64003,1282,3437,3929,2698,1599,1488,2108,2804,1397,13698,1013,9246,2875,1346,2572,1179,1179,1179,1179,1179,1179,1180,1179,1179,1179,1179,1179,1179,1179,1991,1186,1179,1179,1876
76992,58370,1450,20032,2344,4014,1711,2322,1000,1793,1503,7030,1696,5558,4793,1259,3190,1179,1179,1179,1179,1179,1179,1594,1179,1179,1179,1179,1180,2352,1179,1187,1179,2069,1180,1877
93383,62136,1703,18780,2077,2767,1437,2084,1156,1703,1393,9688,1294,5501,4869,1332,2804,1180,1179,1179,1414,1179,1179,1419,1179,1179,1179,1179,2397,1179,1179,1179,1179,2043,1180,1878
92262,55763,1648,18038,3114,3924,1696,2323,1560,1721,1472,10762,1222,5850,12047,1321,3487,1179,1179,2266,1350,1179,1179,1331,1179,1179,1179,1179,1180,1179,1179,1179,1179,2400,1180,1879
107605,62726,1355,4195,5355,5900,1337,1583,2049,3221,1420,10639,1222,7295,9097,1378,1859,1179,1179,1179,1180,1179,1179,1179,1179,1179,1179,1179,1179,1180,1179,1179,1179,2711,1179,1880
82935,55442,1680,2788,1895,6263,1229,1046,2195,1421,1315,9737,1322,8165,6615,1350,2768,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1189,2763,1179,1881
80407,58296,2051,24355,4600,3594,1741,2434,2388,1382,1470,10560,1376,7052,4601,1395,1603,1179,2938,1179,1179,1179,1179,2408,1179,1179,1179,1179,4162,3632,1179,1179,2611,1179,1179,1882
